preset,delta_omega_tri,k_strong,k_weak,seed,dt,t_max,plv_window_seconds,r_mean_last,plv_01_last,plv_02_last,plv_12_last,plv_pairmean_last,coalition_index,leader_dominance,leader_antiphase_dom_last,d01_last,d02_last,d12_last,mu_01_last,mu_02_last,mu_12_last
coalition_01,0.6,-1.2,0.0,1,0.01,120.0,2.0,0.275430199839247,1.0000000000001332,1.0000000000007288,1.0000000000003144,1.0000000000003921,5.95523630408934e-13,1.1657341758564144e-13,1.532397827207976,0.8480620789813308,0.22473447194010054,2.0687961026686916,-2.293530574608463,2.9168581816496926,-1.0727965509211017
coalition_01,0.6,-1.2,0.0,2,0.01,120.0,2.0,0.25331534148180196,1.0000000000001332,0.9999999999999546,1.0000000000003795,1.0000000000001557,4.248823515240474e-13,-3.355093980417223e-13,-1.109266471213085,0.8480620789813308,1.9858440042207517,0.3076865703879561,-2.293530574608463,1.1557486493690414,-2.8339060832018377
coalition_01,0.6,-1.2,0.0,3,0.01,120.0,2.0,0.297281031803262,1.0000000000001332,1.000000000000346,0.9999999999992824,0.9999999999999205,1.0635936575909e-12,9.5723429183181e-13,-1.3587180226004745,0.8480620789813308,2.1521450384791008,0.14138553612974136,-2.293530574608463,0.9894476151106925,-3.0002071174600524
coalition_01,0.6,-1.2,0.0,4,0.01,120.0,2.0,0.131534579229001,1.0000000000001332,0.9999999999995474,1.000000000000109,0.9999999999999298,5.858646900946951e-13,-2.686739719592879e-13,-0.4374630550525659,0.8480620789813308,1.5379750601136395,0.7555555144949192,-2.293530574608463,1.6036175934761536,-2.3860371390948747
coalition_01,0.6,-1.2,0.0,5,0.01,120.0,2.0,0.1492575576180332,1.0000000000001332,1.0000000000000542,1.0000000000008067,1.0000000000003313,7.525091660909311e-13,-7.129852264142755e-13,0.8353489019270177,0.8480620789813308,0.6894337554603842,1.6040968191478753,-2.293530574608463,2.452158898129409,-1.5374958344419176
coalition_01,0.6,-1.2,-0.1,1,0.01,120.0,2.0,0.024503980238596085,0.9999999999999876,0.9999999687836897,0.9999999686922831,0.9999999791586535,3.130770442894004e-08,1.5699555433457135e-08,0.07335510261525546,0.9680072855314974,1.077484415118171,1.0961009529400896,-2.1735853680582955,2.064108238471622,-2.0454917006497038
coalition_01,0.6,-1.2,-0.1,2,0.01,120.0,2.0,0.023612340284686197,0.9999999999999849,0.9999999891341745,0.999999989152852,0.9999999927623371,1.0865810362581385e-08,5.414227621791667e-09,0.05116143521287886,0.968011726557455,1.092275752360468,1.0813051746718403,-2.173580927032338,2.049316901229325,-2.060287478917953
coalition_01,0.6,-1.2,-0.1,3,0.01,120.0,2.0,0.023982858900189495,0.9999999999999759,0.9999999807952266,0.9999999808390957,0.9999999872114328,1.920474934635763e-08,9.558505542628382e-09,0.048453569476264446,0.9680099144423597,1.0940828082999992,1.079499930847444,-2.1735827391474336,2.047509845289794,-2.0620927227423493
coalition_01,0.6,-1.2,-0.1,4,0.01,120.0,2.0,0.02318580341353567,1.00000000000001,0.9999999984521639,0.9999999984530633,0.9999999989684124,1.5478460735351973e-09,7.730236450953498e-10,0.05628160263522397,0.9680137525521506,1.0888602814175496,1.0847186196200742,-2.1735789010376427,2.0527323721722435,-2.056874033969719
coalition_01,0.6,-1.2,-0.1,5,0.01,120.0,2.0,0.023240477603905522,1.000000000000012,0.9999999972772996,0.9999999972749335,0.9999999981840818,2.725078496190747e-09,1.3637223572615653e-09,0.06350935432020122,0.9680134965025042,1.084042036343892,1.0895371207433995,-2.1735791570872895,2.057550617245901,-2.0520555328463934
coalition_01,0.6,-1.2,-0.2,1,0.01,120.0,2.0,0.015629151244192976,1.0000000000000215,0.9999999999983563,0.9999999999983388,0.9999999999989054,1.6827650384243498e-12,8.500977699554824e-13,-0.04088665257624169,1.1017729042696065,1.0198799665077476,1.0199397828124355,-2.039819749320187,2.1217126870820455,-2.121652870777358
